,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
40,Tue Sep 06 13:45:08 +0000 2022,1567146887211253760,David Ornstein,"Apologies - Diego Costa work permit application not technically rejected &amp; appeal not against rejection, rather he… https://t.co/aUhtOQI8hx","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
41,Tue Sep 06 09:30:56 +0000 2022,1567082913820196864,David Ornstein,🚨 Wolves move for Diego Costa in balance after work permit application rejected. 33yo did not get enough points &amp;… https://t.co/1V11dOFV4X,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
42,Tue Sep 06 08:35:35 +0000 2022,1567068983798517760,David Ornstein,🚨 Pleasure to join @GNev2 and @Carra23 for a new Overlap Xtra show following Manchester United’s 3-1 victory over A… https://t.co/XD8OIeIIbV,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
43,Tue Sep 06 07:15:21 +0000 2022,1567048792964202498,David Ornstein,"🚨 EXCL: Nathan Redmond set to leave Southampton permanently. 28yo has lucrative offers from Besiktas, Fenerbahce, G… https://t.co/17np8pakb1","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
44,Mon Sep 05 11:06:48 +0000 2022,1566744651670994944,David Ornstein,@TomRoddy_ So good mate 👏👊,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
45,Mon Sep 05 07:20:30 +0000 2022,1566687700664680449,David Ornstein,"RT @TheAthleticUK: Luis Diaz is from La Guajira in Colombia, where the Cerrejon coal mine has been labelled an existential threat to his lo…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
46,Mon Sep 05 06:25:52 +0000 2022,1566673952075833344,David Ornstein,🚨 “People will say Man Utd spectacularly overpaid for Antony but if he delivers they’ll change their tune… United e… https://t.co/K3Hyif1L8n,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
47,Sun Sep 04 21:35:22 +0000 2022,1566540449136910336,David Ornstein,🚨 EXCL: Diego Costa is being flown in by Wolverhampton Wanderers + expected at the club on Tuesday - actually not f… https://t.co/kWaWq9OOBz,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
48,Sun Sep 04 18:15:32 +0000 2022,1566490160765739008,David Ornstein,@NathanJudah 🔮👏,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
49,Sun Sep 04 18:00:28 +0000 2022,1566486368536109058,David Ornstein,🚨 Emile Smith Rowe appeared to pull up with an injury during Arsenal warm-down. 22yo attacking midfielder looked di… https://t.co/MRuxhkTx04,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
50,Sun Sep 04 17:19:49 +0000 2022,1566476139052269568,David Ornstein,🚨 EXCLUSIVE: Wolverhampton Wanderers considering deal to sign Diego Costa following ACL injury for Sasa Kalajdzic.… https://t.co/maGdz84aXE,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
51,Sun Sep 04 14:25:37 +0000 2022,1566432298005721088,David Ornstein,@JanAageFjortoft @ViaplayFotball Great to see you legend 🤝,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
