,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
57,Thu Sep 01 17:04:38 +0000 2022,1565385153375002624,Transfer News,"Joao Pedro will remain at Watford despite interest from Newcastle, Everton, Arsenal and clubs around Europe.

Too l… https://t.co/md6WEz4kVb",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
58,Thu Sep 01 17:02:43 +0000 2022,1565384669029433346,Transfer News,"Liverpool have failed with an attempt to sign Douglas Luiz from Aston Villa.

Player has an agreement in place on p… https://t.co/bKfLRQwi7Z",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
59,Thu Sep 01 14:10:37 +0000 2022,1565341360529453056,Transfer News,@AvFc_0973 Dendoncker.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
60,Thu Sep 01 14:10:24 +0000 2022,1565341306536136704,Transfer News,@AlexMuster Very little chance at this stage.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
61,Thu Sep 01 14:10:11 +0000 2022,1565341251574018049,Transfer News,@manAFC20 Deal dead. Will likely be revisited in January or next summer.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
62,Thu Sep 01 14:09:13 +0000 2022,1565341006412668930,Transfer News,@AFC_Brown No news on a winger and it’s looking by all accounts like Tielemans will stay at Leicester too.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
63,Thu Sep 01 14:07:59 +0000 2022,1565340697418350593,Transfer News,@ScottishBloodKT I don’t watch Aston Villa enough to comment really.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
64,Thu Sep 01 14:07:25 +0000 2022,1565340555155935234,Transfer News,"@BirksWill Nothing new, sorry.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
65,Thu Sep 01 14:06:15 +0000 2022,1565340260149497862,Transfer News,"Arsenal have agreed personal terms with Douglas Luiz in the last hour. Fee still being discussed between clubs.

As… https://t.co/G7uYG1LBZp",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
66,Thu Sep 01 11:49:09 +0000 2022,1565305760250216449,Transfer News,@ankeet_sinha Injuries disrupted the plan.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
67,Thu Sep 01 11:39:33 +0000 2022,1565303343311904770,Transfer News,"Bernardo Silva has confirmed he is staying at Man City, as I reported a fortnight ago.

Discussions will now begin… https://t.co/riUtRC4ITK",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
68,Thu Sep 01 11:31:29 +0000 2022,1565301312559976450,Transfer News,@AlfieCulshaw I would think that one is now doubtful due to a shift in priorities and budget restraints. With Parte… https://t.co/HmvmkjvLIb,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
69,Thu Sep 01 11:30:20 +0000 2022,1565301024524476417,Transfer News,@ZinnyAFC Definitely.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
70,Thu Sep 01 11:27:32 +0000 2022,1565300318870585346,Transfer News,Both of these now considered dead. Danilo agreed terms but Palmeiras extremely reluctant to sell this summer. Reps… https://t.co/WdhPEB6YNt,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
71,Thu Sep 01 11:22:20 +0000 2022,1565299011183067136,Transfer News,"@glenn2502 No names just yet, sorry.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
72,Thu Sep 01 11:21:52 +0000 2022,1565298892094246914,Transfer News,"@ReidyCoyne Newcastle are interested but have never made a bid, so let’s see.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
73,Thu Sep 01 11:21:30 +0000 2022,1565298801715339264,Transfer News,@Tommy_NUFC Upwards of £30million maybe? I don’t see anything bigger than that happening.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
74,Thu Sep 01 11:20:17 +0000 2022,1565298496005193729,Transfer News,"@BirksWill Don’t know specific names yet, sorry.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
75,Thu Sep 01 11:19:47 +0000 2022,1565298369702105089,Transfer News,@ReidyCoyne Arsenal would have moved for him if they didn’t have to switch priorities at the last minute.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
76,Thu Sep 01 11:17:17 +0000 2022,1565297737779871744,Transfer News,"Newcastle still working to bring an attacker in before the deadline passes.

Cheaper options and loan moves mostly… https://t.co/TnAZhZjvAa",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
77,Wed Aug 31 14:46:15 +0000 2022,1564987939435732993,Transfer News,"Summer 2024: 

James Garner to Manchester United, here we go! Total package worth £90million plus add-ons. New coac… https://t.co/O5sRb1b7wp",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
